censuscode,s_nl,m_nl,s_bu,m_bu,DISTRICT,ST_NM,closed_shrublands,deciduous_broadleaf_forest,deciduous_needleleaf_forest,evergreen_broadleaf_forest,evergreen_needleleaf_forest,grasslands,mixed_forest,open_shrublands,savannas,woody_savannas,sumVegetation,percentageVegetation,water,urban,percentUrban,totalArea,SOL,SOLperUrbanArea,croplands,percentCroplands,barren_or_sparsely_vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,District_HHD_Cluster_MSL,District_HHD_Cluster_MSW,District_HHD_Cluster_CHH,District_HHD_Cluster_FC,District_HHD_Cluster_BF,District_HHD_Cluster_EMP
433,189305.3161,0.027423674,38435.99216,0.005568022,Mandsaur,Madhya Pradesh,9961489.372,452312.625,0,0,1253124.756,1.46E+08,4753847.547,8.73E+07,0,1.54E+08,4.04E+08,7.16E-02,1.03E+08,4.25E+07,7.53E-03,5.64E+09,1.78E+10,4.18E+02,5.09E+09,9.02E-01,1585300.359,343203,1407511,68.56440299,1.465476409,29.78743834,54.90483358,42.98703887,2.106510141,62.85162892,12.05351905,24.7266845,13.23241143,86.43716401,34.90057284,23.93914214,41.16433394,30.85347113,13.58291338,44.48995425,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
434,176884.6786,0.030114796,25142.93333,0.00428061,Ratlam,Madhya Pradesh,1371671.672,0,0,0,0,913531.7344,0,911925.375,0,2282860.766,5.48E+06,1.14E-03,0,6.46E+07,1.34E-02,4.83E+09,8.79E+09,1.36E+02,4.75E+09,9.85E-01,685847.1406,394613,1682884,54.45606582,1.347740444,43.14926295,53.53061075,43.91050168,2.558886555,52.75297342,11.49140525,35.32333248,20.514498,78.94416732,13.66237478,43.79796763,42.51272487,20.60433161,16.47540769,48.60293401,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
435,193579.7117,0.026138251,24198.28235,0.003267392,Ujjain,Madhya Pradesh,228288.0938,0,0,0,0,0,0,0,0,1827561.703,2.06E+06,3.37E-04,0,1.03E+08,1.69E-02,6.09E+09,1.80E+10,1.75E+02,5.99E+09,9.83E-01,228695.9531,555230,2457822,44.65980981,1.243561947,53.24524792,56.53599211,40.7300425,2.73302019,44.01794229,10.96097365,44.64287971,11.55240873,88.07103579,11.17901302,42.55810133,46.23578805,17.7944131,20.70499817,51.45022707,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,1. High Unemployement
436,188172.4761,0.024525733,45015.35294,0.005867141,Shajapur,Madhya Pradesh,2742096.859,0,0,0,0,1136986.484,0,1595239.484,0,9365969.072,1.48E+07,2.36E-03,228416.9375,2.97E+07,4.71E-03,6.30E+09,1.36E+10,4.57E+02,6.25E+09,9.93E-01,0,355807,1549392,69.86999694,1.080767382,28.70414382,47.27266271,48.94847712,3.773090468,78.03513281,4.831253741,16.90221468,19.02513329,80.77785625,22.65899462,50.45522601,26.88414281,27.10153402,11.29197776,47.01999236,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
437,297367.4847,0.035267735,54916.16471,0.006513048,Dewas,Madhya Pradesh,1.21E+07,3.76E+07,0,0,0,1.15E+07,3.84E+07,1.46E+07,2298311.922,1.55E+09,1.66E+09,2.39E-01,1.73E+07,4.31E+07,6.19E-03,6.97E+09,1.70E+10,3.94E+02,5.24E+09,7.53E-01,549543.789,396400,1727693,53.55098385,1.582223512,44.24536049,54.61983401,40.7481829,4.631258577,60.37040918,9.531054995,29.52366877,8.898408678,90.78593441,14.45943189,57.17393693,28.37800631,23.2725953,15.16820407,48.01773232,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
438,104787.3657,0.010638745,31734.22353,0.00322188,Dhar,Madhya Pradesh,7117974.27,594134.248,0,0,0,1.57E+07,2300536.797,7902027.948,460746.4375,1.34E+07,4.74E+07,5.82E-03,2070119.078,1.25E+08,1.53E-02,8.15E+09,2.69E+10,2.16E+02,7.96E+09,9.77E-01,1.24E+07,512648,2179139,61.22726276,2.852390919,35.53615522,48.32763846,47.55250172,4.110295563,48.2571314,23.99912064,27.41159314,13.66143709,85.98418213,16.4403304,46.9402239,36.61187247,28.75488897,13.31948077,45.96847654,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
439,1967029.128,0.41516057,118447.3686,0.024999466,Indore,Madhya Pradesh,1149159.828,9391968.945,0,0,0,351690.9063,2.92E+07,4554543.796,0,3.40E+08,3.84E+08,9.82E-02,458592.8594,2.83E+08,7.22E-02,3.91E+09,4.59E+10,1.63E+02,3.25E+09,8.29E-01,743310.0928,1538624,6717506,14.26502199,1.538812211,82.78698272,72.1874209,24.99989991,2.816289815,13.25467593,8.978245237,77.20953774,2.035500876,97.63435914,4.969759668,40.97129721,54.04516042,4.606203552,34.411938,57.38157882,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
44,180553.0444,0.053693211,39191.33725,0.011654795,Muktsar,Punjab,0,0,0,0,0,0,0,1369160.054,0,0,1.37E+06,5.26E-04,0,3.65E+07,1.40E-02,2.60E+09,3.40E+10,9.30E+02,2.57E+09,9.85E-01,0,224596,1019830,19.87045139,30.58215908,49.29095487,42.81296995,47.20450587,9.982510374,27.26601498,20.80210689,51.56844645,2.22128444,96.75568844,2.96203984,41.35615728,55.67243228,17.15834992,18.7642058,58.59947246,3. Developed,3. Developed,3. Developed,3. Developed,2. Moderately-Developed,1. High Unemployement
440,158929.1758,0.01638853,41681.69804,0.004298152,West Nimar,Madhya Pradesh,8365638.715,1.40E+07,0,0,0,1.49E+07,2.88E+07,9255867.195,3891893.492,5.74E+08,6.54E+08,8.11E-02,1619282.578,1.01E+08,1.26E-02,8.06E+09,1.73E+10,1.71E+02,7.29E+09,9.05E-01,6445142.111,446878,1925432,67.98808579,1.891477092,29.83315939,46.02562467,48.66731793,5.31690439,40.2358373,35.63999391,23.77425203,14.38922368,85.18006548,12.64073036,32.27261065,55.08520961,32.59600962,13.10085217,46.5656019,3. Developed,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,2. High AL
441,139625.3883,0.021360618,40537.52941,0.006201642,Barwani,Madhya Pradesh,6872076.911,7664082.025,0,230617.125,0,3.68E+07,8474852.513,3.11E+07,1.06E+07,2.62E+08,3.64E+08,6.69E-02,0,5.41E+07,9.95E-03,5.44E+09,8.94E+09,1.65E+02,5.01E+09,9.22E-01,6125186.365,281879,1296529,74.27950326,2.009631083,23.15768823,41.23700879,53.90721302,4.861559393,55.39978218,25.03578308,19.34224898,22.27908606,77.28810518,15.31331068,47.11696615,37.57026916,35.03662471,10.52309667,44.01174212,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
442,116766.1206,0.015615928,25010.43137,0.003344815,Rajgarh,Madhya Pradesh,0,7974771.234,0,0,0,909077.8281,911212.2813,1136383.516,0,7.17E+07,8.26E+07,1.35E-02,0,2.12E+07,3.46E-03,6.13E+09,7.39E+09,3.49E+02,6.02E+09,9.83E-01,0,408073,1592565,76.74246128,1.507385198,21.06362342,41.25275208,53.23942995,5.509064065,69.94308371,14.46687946,15.380416,28.16547897,71.66386088,33.27636722,45.44072188,21.28010895,24.14457181,11.10322028,46.34931698,2. Moderately-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. High AL
443,197528.2699,0.022145131,33229.96078,0.003725451,Vidisha,Madhya Pradesh,1946949.603,2.43E+07,0,456409.0313,0,908160.0156,1.42E+07,313128.5695,228090.2813,3.74E+08,4.16E+08,5.70E-02,963826.3121,2.68E+07,3.66E-03,7.31E+09,8.67E+09,3.24E+02,6.86E+09,9.39E-01,235364.3504,381406,1578536,65.05612366,1.584726512,33.01485504,58.14491146,39.22843715,2.637586981,53.02306335,23.43937222,23.27319104,32.11609623,67.49303131,11.74413722,65.46886258,22.78695616,17.77355727,14.72072857,56.83063294,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
444,1121531.827,0.338348256,83488.09412,0.025187026,Bhopal,Madhya Pradesh,8264714.313,3069782.833,0,228620.7344,0,8913795.828,1.39E+07,6657068.504,317113.1925,2.40E+08,2.82E+08,1.03E-01,1.50E+07,1.44E+08,5.28E-02,2.72E+09,2.82E+10,1.96E+02,2.28E+09,8.37E-01,3441200.441,910549,3751833,22.38748469,1.136368389,75.35436907,65.51500842,31.71395092,2.816879377,21.15060727,15.12323324,63.12940962,4.802467632,94.87981372,7.134997128,28.42343334,64.51536117,3.472942426,30.69536944,58.94518759,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
445,239169.1605,0.030025885,48155.13333,0.006045514,Sehore,Madhya Pradesh,1.12E+07,1.50E+07,0,0,0,5684554.02,7.09E+07,1.01E+07,2292830.984,1.10E+09,1.22E+09,1.85E-01,1603906.5,3.22E+07,4.90E-03,6.57E+09,2.16E+10,6.72E+02,5.31E+09,8.09E-01,2291880.688,334130,1470398,56.2676156,2.257295364,41.03629665,56.07522312,38.90226918,5.023242451,69.33020591,6.787003861,23.71479813,12.78861102,86.94991111,17.35722982,57.83946278,24.81202496,18.53933425,14.34441559,51.06175335,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
446,256719.7354,0.024870634,61260.35686,0.005934814,Raisen,Madhya Pradesh,1.70E+07,4.02E+07,0,1144112.219,228890.8906,1.46E+07,1.23E+08,2.44E+07,596424.5561,2.85E+09,3.07E+09,3.61E-01,4.19E+07,3.05E+07,3.59E-03,8.50E+09,1.59E+10,5.23E+02,5.35E+09,6.30E-01,4096085.868,347927,1411472,61.01387992,2.114996249,36.41654399,51.56752681,42.47311534,5.9591969,70.17308775,9.423476476,20.24679832,24.14449209,75.5861537,10.27936377,62.0012586,27.70690202,18.41786447,14.47517202,55.62611231,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
447,72626.87046,0.005997146,14314.46667,0.001182014,Betul,Madhya Pradesh,8527393.634,5.29E+07,0,0,0,3230288.594,8.72E+08,9874079.105,3467108.359,4.61E+09,5.56E+09,5.52E-01,2534982.625,1.80E+07,1.79E-03,1.01E+10,1.16E+10,6.45E+02,4.48E+09,4.45E-01,5188080.385,397758,1640000,66.88107015,2.713848622,30.00452461,55.55478758,40.28878112,4.155667265,72.07215845,5.719850261,21.96945756,23.63144424,76.09608003,17.94928801,48.23309726,33.82187913,23.4475,13.14762195,45.67810976,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
448,52721.15527,0.013176014,8717.568627,0.002178685,Harda,Madhya Pradesh,1.20E+07,1.66E+07,0,459993.9531,0,4512330.695,2.03E+08,1380631.5,21661.8049,9.28E+08,1.17E+09,3.51E-01,6431471.843,1.27E+07,3.82E-03,3.32E+09,1.05E+10,8.27E+02,2.13E+09,6.42E-01,1029180.429,150507,650906,44.75409649,2.533859555,52.30972845,57.98361006,35.72040769,6.297204117,63.29664933,2.637006252,33.65997063,11.36791644,88.41643445,16.53923406,53.18140618,30.27748012,18.29926287,14.66509757,55.50386692,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,1. High Unemployement
449,280856.1122,0.034609892,48728.89804,0.006004861,Hoshangabad,Madhya Pradesh,3.29E+07,3.15E+08,0,1609483.656,229960.7188,1.04E+07,9.78E+08,1.99E+07,3907994.703,1.39E+09,2.75E+09,4.10E-01,7.26E+07,2.36E+07,3.52E-03,6.71E+09,2.11E+10,8.92E+02,3.86E+09,5.75E-01,3446599.594,359203,1509636,41.96985688,4.00177337,53.31348597,57.26219185,36.02567657,6.715005443,56.18531527,6.435595471,37.09083888,16.23032269,83.51103554,11.77247629,52.43945262,35.77928859,14.42652401,18.69086323,57.99775575,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,1. High Unemployement
45,98402.57627,0.052366692,24257.98039,0.012909318,Faridkot,Punjab,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,2.62E+07,1.80E-02,1.45E+09,1.90E+10,7.25E+02,1.42E+09,9.82E-01,0,189772,849441,12.07574194,23.61195487,63.15166884,48.67169762,43.4467951,7.890777881,17.87268459,18.82660456,62.93870171,2.27065742,96.622106,3.560124781,50.73249742,45.74788114,11.63471036,23.62777403,59.61308672,3. Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL
450,41120.13973,0.006660983,9996.454902,0.001619309,Katni,Madhya Pradesh,5340011.777,1.50E+08,0,0,0,2.17E+07,1.23E+08,1.41E+07,682918.6719,1.09E+09,1.40E+09,2.76E-01,7993813.973,2.41E+07,4.77E-03,5.06E+09,1.88E+10,7.80E+02,3.63E+09,7.17E-01,294086.9173,345965,1330744,72.74906884,1.000530111,26.01359877,55.61970402,40.6456445,3.731645976,76.1304025,2.72465047,20.97397136,34.82481494,64.90837628,13.9368254,62.76124608,23.30582891,12.79126564,16.78482112,52.47838803,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
451,736970.6375,0.118785387,48999.15686,0.007897715,Jabalpur,Madhya Pradesh,3345933.876,2.47E+07,0,228658.3594,0,1589778.806,1.16E+08,3263423.481,228288.0938,1.35E+09,1.49E+09,2.93E-01,4.60E+07,1.19E+08,2.33E-02,5.11E+09,3.17E+10,2.67E+02,3.44E+09,6.74E-01,5340945.092,1058101,4387003,31.00885246,2.139142294,65.58136227,63.57788321,32.94900799,3.47161443,41.53997889,5.234005544,52.69690275,7.85670092,91.75649839,5.054190668,35.3200719,59.57714538,5.951990459,28.64235561,56.41669267,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
452,34289.94491,0.005499467,10208.75294,0.001637293,Narsimhapur,Madhya Pradesh,228823.5156,3.77E+07,0,0,0,2752668.313,1.84E+08,2000306.456,1144117.234,1.20E+09,1.43E+09,2.78E-01,0,4.16E+07,8.08E-03,5.14E+09,1.92E+10,4.62E+02,3.67E+09,7.13E-01,0,322509,1247093,56.1571243,3.957203055,39.51576235,48.16484098,43.47768062,8.359505006,70.536883,7.546294832,21.61160929,25.23085619,74.26165254,4.005787745,63.3395744,32.64034895,22.49142606,14.30318348,52.46128396,2. Moderately-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. High AL
453,5831.776612,0.000843848,2759,0.000399223,Dindori,Madhya Pradesh,1394364.076,4.99E+08,0,1148576.688,0,917404.3906,5.51E+08,4667039.443,459381,2.95E+09,4.01E+09,7.03E-01,0,1144877.906,2.01E-04,5.70E+09,6.37E+08,5.56E+02,1.70E+09,2.97E-01,0,177040,620904,91.95149797,0.450944419,7.397882964,46.90818854,50.19205547,2.899339132,92.90958766,2.538385111,4.439291685,58.86255423,41.01550271,37.61442838,53.0420967,9.343654541,35.40128587,6.392131473,35.29724402,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
454,3292.317733,0.000360698,1476.094118,0.000161717,Mandla,Madhya Pradesh,2.43E+07,5.34E+08,0,1605053.125,458725.9531,7103861.772,7.46E+08,1.88E+07,3014459.999,5.09E+09,6.43E+09,8.52E-01,5.57E+07,8756897.592,1.16E-03,7.55E+09,6.28E+09,7.17E+02,1.04E+09,1.38E-01,8376167.345,295261,1085363,78.00744799,1.872457927,19.89281517,56.32885887,39.44215355,4.229010265,83.30298177,2.031014255,14.52725182,36.47530185,63.38997497,32.05133424,46.80045248,21.13770088,24.29979647,11.28995553,41.86064939,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
455,192587.3411,0.013537308,30640.32549,0.002153763,Chhindwara,Madhya Pradesh,5150254.784,6.48E+07,0,0,231114.1719,7400589.084,5.23E+08,1.46E+07,3152739.474,5.81E+09,6.42E+09,5.44E-01,2.37E+07,4.75E+07,4.03E-03,1.18E+10,2.17E+10,4.57E+02,5.31E+09,4.50E-01,924456.5625,591008,2428013,63.70628384,2.217159328,33.74430904,52.84046866,42.6705647,4.489392529,67.11102625,6.205119051,26.41653903,17.49534896,82.2012301,22.35036125,29.44787668,48.18551509,20.50779794,15.58669579,50.96249485,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
456,84914.21652,0.008038723,14352,0.001358686,Seoni,Madhya Pradesh,2.65E+07,2.18E+08,0,1378017.094,458799.875,7800287.2,7.74E+08,1.01E+07,2371570.273,3.21E+09,4.25E+09,4.86E-01,7.43E+07,4.33E+07,4.94E-03,8.75E+09,1.18E+10,2.72E+02,4.37E+09,5.00E-01,9222926.134,351284,1344431,72.57787488,4.943761458,22.32694828,53.87072283,41.49238935,4.636835153,80.82174651,4.119624008,14.871691,24.70184893,75.14182314,27.78278031,45.67862954,26.54124839,22.31263635,10.87664596,44.90829206,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
457,75323.65466,0.006774046,17766.90588,0.001597823,Balaghat,Madhya Pradesh,8771528.672,1.52E+09,0,0,0,6686956.163,1.56E+09,3692871.281,2.28E+07,3.08E+09,6.20E+09,6.70E-01,0,1.11E+07,1.20E-03,9.24E+09,1.22E+10,1.10E+03,3.03E+09,3.28E-01,0,451508,1728596,75.14127524,3.170309718,21.59106771,59.02615613,36.05485086,4.922044571,85.47414797,1.561347529,12.85940161,26.58242667,73.25850727,34.13958822,51.72635147,14.13025749,23.44856751,11.84533575,42.60851003,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
458,150224.1506,0.019426826,20102.12549,0.002599585,Guna,Madhya Pradesh,2491829.016,2.21E+07,0,0,0,2.23E+07,1.79E+07,3.10E+07,0,1.01E+09,1.11E+09,1.75E-01,452813.3438,3.04E+07,4.83E-03,6.30E+09,1.06E+10,3.48E+02,5.17E+09,8.20E-01,452805.4063,303761,1302405,72.13792192,0.930359065,26.48977091,53.92997455,43.00111173,3.05638446,66.54326724,10.91959501,22.15645886,34.01668812,65.4734403,18.79381817,53.33396749,27.87774303,19.9332005,13.69190075,52.85813553,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
459,102754.3748,0.017711115,21036.21569,0.003625878,Ashoknagar,Madhya Pradesh,4207602.958,1.00E+07,0,452455.9688,0,4.50E+07,6332351.797,2.07E+07,604321.3331,4.42E+08,5.30E+08,1.12E-01,5.87E+07,1.33E+07,2.82E-03,4.73E+09,4.35E+09,3.26E+02,4.12E+09,8.73E-01,904090.5469,206429,854406,77.70755417,0.976067801,20.85722549,55.69835488,41.94128732,2.360539944,57.61422814,26.81634267,15.38046641,43.83606906,55.76379482,17.50519694,67.12245518,15.3724777,21.25242566,12.9355365,56.49141041,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
46,872207.3642,0.200715905,135694.1255,0.031226484,Bathinda,Punjab,0,0,0,0,0,431866.3594,0,3455102.719,0,0,3.89E+06,1.15E-03,0,6.44E+07,1.91E-02,3.37E+09,5.32E+10,8.27E+02,3.30E+09,9.80E-01,0,374542,1675362,10.86565646,40.46046131,48.28670563,52.66157066,41.00587411,6.337722071,19.18596366,25.49646688,55.01702025,2.490029423,96.58632623,2.891113146,35.10176429,61.98724629,14.19472329,21.68003094,57.15725915,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. High Unemployement
460,74564.56464,0.010764776,11536.06275,0.001665444,Shahdol,Madhya Pradesh,2.26E+07,4.62E+07,0,479263.4438,123844.2389,8.43E+07,8.14E+07,8.55E+07,2733590.313,1.87E+09,2.19E+09,3.85E-01,6.90E+07,1.49E+07,2.62E-03,5.69E+09,7.05E+09,4.74E+02,3.41E+09,6.00E-01,3026034.012,306906,1136452,74.43535187,1.585841919,23.71668133,58.25844623,38.94964126,2.791751546,76.46090692,6.566463673,16.79620731,46.64659407,53.07367305,37.11472079,45.16823425,17.71496549,13.40285379,13.42476409,49.50979012,2. Moderately-Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
461,46806.45079,0.010200465,9563.996078,0.002084268,Anuppur,Madhya Pradesh,1814048.924,6.61E+07,0,229455.2813,0,1.32E+07,1.02E+08,1.89E+07,458109.8906,1.63E+09,1.84E+09,4.86E-01,0,4380913.886,1.16E-03,3.78E+09,8.85E+09,2.02E+03,1.94E+09,5.13E-01,0,218787,841759,73.71303505,0.896727868,25.13273184,65.84617413,32.12807845,2.022825396,70.48239978,7.508640367,21.76459936,42.97106684,56.88894816,35.09616568,36.88316308,28.00696294,18.1285855,15.85596352,50.84863957,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
462,23066.51535,0.003947222,4818.584314,0.000824573,Sidhi,Madhya Pradesh,1.07E+07,1.60E+08,0,0,0,4.56E+07,2.35E+08,3.30E+07,3554194.499,1.03E+09,1.52E+09,3.18E-01,0,1133207.328,2.37E-04,4.77E+09,3.54E+09,3.13E+03,3.25E+09,6.81E-01,452876.7344,255306,1006591,89.52431044,0.744115297,9.533476691,61.26751271,36.85009479,1.8797823,85.3726348,7.763301685,6.702154669,53.2995946,46.12950146,28.25430934,66.2437808,5.505386869,21.18039998,8.679990185,51.26213129,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
463,189237.4978,0.026755873,24442.54902,0.003455878,Singrauli,Madhya Pradesh,3864428.829,1.27E+08,0,0,0,5.41E+07,9.77E+07,6.78E+07,227289.625,1.28E+09,1.63E+09,2.83E-01,3.77E+07,2.44E+07,4.22E-03,5.78E+09,2.17E+10,8.92E+02,4.08E+09,7.06E-01,2497312.5,289948,1164463,81.90837461,0.286430325,17.65408797,59.12861341,38.77121898,2.097511968,73.09876909,10.63104626,16.06508926,60.21631982,39.08160291,51.39729952,35.90438354,12.68115455,22.17820575,12.71444434,51.20729469,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
464,45110.31499,0.010833116,11548.98431,0.002773456,Jhabua,Madhya Pradesh,916607.1875,0,0,0,0,4605063.582,0,5379214.44,0,2.96E+07,4.05E+07,1.18E-02,0,7497664.255,2.18E-03,3.44E+09,4.87E+09,6.50E+02,3.39E+09,9.86E-01,0,212380,892047,81.73788351,0.770295696,17.40998964,39.29663951,56.26219983,4.437699878,62.08584471,23.63279452,14.02627601,35.44875647,64.23021377,15.92785997,67.11474291,16.96246492,35.88062064,8.912086471,38.58215991,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
465,16578.03148,0.004111873,3621.121569,0.000898152,Alirajpur,Madhya Pradesh,1.27E+07,9883815.044,0,528857.3252,0,1.49E+07,7.23E+07,1.77E+07,2986817.258,1.15E+08,2.46E+08,7.38E-02,708572.6355,2530903.391,7.58E-04,3.34E+09,2.00E+09,7.90E+02,3.08E+09,9.23E-01,6059495.322,134471,629687,83.73960482,0.560616787,15.51325639,39.35240015,56.87164444,3.775624484,83.21231567,4.560325275,12.00935666,32.27944613,67.15799317,14.13688453,75.86579709,10.00047594,37.7427198,7.135926262,38.59520682,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
466,157186.4206,0.017534505,39111.08235,0.004362931,East Nimar,Madhya Pradesh,1.52E+08,4.84E+07,0,5298264.656,691105.0938,5.33E+07,2.07E+08,3.63E+07,5533009.402,2.14E+09,2.65E+09,3.55E-01,4.06E+08,5.37E+07,7.21E-03,7.45E+09,1.18E+10,2.20E+02,4.31E+09,5.79E-01,3.36E+07,317128,1328105,66.09004755,2.438235665,31.00153755,47.56145405,45.58805719,6.85172927,59.54186448,16.50355882,23.65332768,20.16148558,79.26033116,19.06831658,40.19356474,40.73346598,29.18443948,13.56135245,47.42682243,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
467,57294.94629,0.014926853,10496.8549,0.002734709,Burhanpur,Madhya Pradesh,2996938.443,6939765.008,0,0,0,4308549.105,2.85E+07,2977189.869,6706420.731,9.26E+08,9.79E+08,3.06E-01,466313.9419,3.99E+07,1.25E-02,3.20E+09,5.01E+09,1.26E+02,2.18E+09,6.81E-01,2428638.141,194840,860322,56.58514833,5.195834531,37.73389858,49.56815695,45.18384726,5.229014063,51.96242455,11.23253901,36.56453757,17.39151047,82.02332119,9.432283925,17.26274482,73.30862657,21.9058678,19.32264896,51.62950616,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
